X,Y,Reconstruction_Error
-1689739.6804719255,-790293.1404318197,0.0
-1686429.3534850942,-790293.1404318197,0.0
-1683119.0264982628,-790293.1404318197,0.0
-1679808.6995114314,-790293.1404318197,0.0
-1676498.3725246,-790293.1404318197,0.0
-1673188.0455377686,-790293.1404318197,0.0
-1669877.7185509373,-790293.1404318197,0.0
-1666567.3915641059,-790293.1404318197,0.0
-1663257.0645772745,-790293.1404318197,0.0
-1659946.737590443,-790293.1404318197,0.0
-1656636.4106036117,-790293.1404318197,0.0
-1653326.0836167803,-790293.1404318197,0.0
-1650015.756629949,-790293.1404318197,0.0
-1646705.4296431176,-790293.1404318197,0.0
-1643395.1026562862,-790293.1404318197,0.0
-1640084.7756694548,-790293.1404318197,0.0
-1636774.4486826234,-790293.1404318197,0.0
-1633464.121695792,-790293.1404318197,0.0
-1630153.7947089607,-790293.1404318197,0.0
-1626843.4677221293,-790293.1404318197,0.0
-1623533.140735298,-790293.1404318197,0.0
-1620222.8137484665,-790293.1404318197,0.0
-1616912.4867616352,-790293.1404318197,0.0
-1613602.1597748038,-790293.1404318197,0.0
-1610291.8327879724,-790293.1404318197,0.0
-1606981.505801141,-790293.1404318197,0.0
-1603671.1788143096,-790293.1404318197,0.0
-1600360.8518274785,-790293.1404318197,0.0
-1597050.524840647,-790293.1404318197,0.0
-1593740.1978538157,-790293.1404318197,0.0
-1590429.8708669841,-790293.1404318197,0.0
-1587119.543880153,-790293.1404318197,0.0
-1583809.2168933216,-790293.1404318197,0.0
-1580498.8899064902,-790293.1404318197,0.0
-1577188.5629196586,-790293.1404318197,0.0
-1573878.2359328275,-790293.1404318197,0.0
-1570567.908945996,-790293.1404318197,0.0
-1567257.5819591647,-790293.1404318197,0.0
-1563947.2549723333,-790293.1404318197,0.0
-1560636.927985502,-790293.1404318197,0.0
-1557326.6009986706,-790293.1404318197,0.0
-1554016.2740118392,-790293.1404318197,0.0
-1550705.9470250078,-790293.1404318197,0.0
-1547395.6200381764,-790293.1404318197,0.0
-1544085.293051345,-790293.1404318197,0.0
-1540774.9660645137,-790293.1404318197,0.0
-1537464.6390776823,-790293.1404318197,0.0
-1534154.312090851,-790293.1404318197,0.0
-1530843.9851040195,-790293.1404318197,0.0
-1527533.6581171881,-790293.1404318197,0.0
-1524223.3311303568,-790293.1404318197,0.0
-1520913.0041435254,-790293.1404318197,0.0
-1517602.677156694,-790293.1404318197,0.0
-1514292.3501698626,-790293.1404318197,0.0
-1510982.0231830315,-790293.1404318197,0.0
-1507671.6961961999,-790293.1404318197,0.0
-1504361.3692093687,-790293.1404318197,0.0
-1501051.042222537,-790293.1404318197,0.0
-1497740.715235706,-790293.1404318197,0.0
-1494430.3882488746,-790293.1404318197,0.0
-1491120.0612620432,-790293.1404318197,0.0
-1487809.7342752116,-790293.1404318197,0.0
-1484499.4072883804,-790293.1404318197,0.0
-1481189.0803015488,-790293.1404318197,0.0
-1477878.7533147177,-790293.1404318197,0.0
-1474568.4263278863,-790293.1404318197,0.0
-1471258.099341055,-790293.1404318197,0.0
-1467947.7723542235,-790293.1404318197,0.0
-1464637.4453673922,-790293.1404318197,0.0
-1461327.1183805608,-790293.1404318197,0.0
-1458016.7913937294,-790293.1404318197,0.0
-1454706.464406898,-790293.1404318197,0.0
-1451396.1374200666,-790293.1404318197,0.0
-1448085.8104332353,-790293.1404318197,0.0
-1444775.4834464039,-790293.1404318197,0.0
-1441465.1564595725,-790293.1404318197,0.0
-1438154.829472741,-790293.1404318197,0.0
-1434844.5024859097,-790293.1404318197,0.0
-1431534.1754990784,-790293.1404318197,0.0
-1428223.848512247,-790293.1404318197,0.0
-1424913.5215254156,-790293.1404318197,0.0
-1421603.1945385842,-790293.1404318197,0.0
-1418292.8675517528,-790293.1404318197,0.0
-1414982.5405649215,-790293.1404318197,0.0
-1411672.21357809,-790293.1404318197,0.0
-1408361.886591259,-790293.1404318197,0.0
-1405051.5596044273,-790293.1404318197,0.0
-1401741.2326175962,-790293.1404318197,0.0
-1398430.9056307646,-790293.1404318197,0.0
-1395120.5786439334,-790293.1404318197,0.0
-1391810.2516571018,-790293.1404318197,0.0
-1388499.9246702706,-790293.1404318197,0.0
-1385189.597683439,-790293.1404318197,0.0
-1381879.270696608,-790293.1404318197,0.0
-1378568.9437097765,-790293.1404318197,0.0
-1375258.6167229451,-790293.1404318197,0.0
-1371948.2897361137,-790293.1404318197,0.0
-1368637.9627492824,-790293.1404318197,0.0
-1365327.635762451,-790293.1404318197,0.0
-1362017.3087756196,-790293.1404318197,0.0
-1358706.9817887882,-790293.1404318197,0.0
-1355396.6548019568,-790293.1404318197,0.0
-1352086.3278151255,-790293.1404318197,0.0
-1348776.000828294,-790293.1404318197,0.0
-1345465.6738414627,-790293.1404318197,0.0
-1342155.3468546313,-790293.1404318197,0.0
-1338845.0198678,-790293.1404318197,0.0
-1335534.6928809686,-790293.1404318197,0.0
-1332224.3658941372,-790293.1404318197,0.0
-1328914.0389073058,-790293.1404318197,0.0
-1325603.7119204744,-790293.1404318197,0.0
-1322293.384933643,-790293.1404318197,0.0
-1318983.057946812,-790293.1404318197,0.0
-1315672.7309599803,-790293.1404318197,0.0
-1312362.4039731491,-790293.1404318197,0.0
-1309052.0769863175,-790293.1404318197,0.0
-1305741.7499994864,-790293.1404318197,0.0
-1302431.4230126548,-790293.1404318197,0.0
-1299121.0960258236,-790293.1404318197,0.0
-1295810.769038992,-790293.1404318197,0.0
-1292500.4420521609,-790293.1404318197,0.0
-1289190.1150653292,-790293.1404318197,0.0
-1285879.788078498,-790293.1404318197,0.0
-1282569.4610916665,-790293.1404318197,0.0
-1279259.1341048353,-790293.1404318197,0.0
-1275948.807118004,-790293.1404318197,0.0
-1272638.4801311726,-790293.1404318197,0.0
-1269328.1531443412,-790293.1404318197,-0.42967781550379835
-1266017.8261575098,-790293.1404318197,-0.6581605489332225
-1262707.4991706784,-790293.1404318197,-0.2585611429102172
-1259397.172183847,-790293.1404318197,-0.9578720840959238
-1256086.8451970157,-790293.1404318197,-1.9880372982297825
-1252776.5182101843,-790293.1404318197,0.0
-1249466.191223353,-790293.1404318197,-1.267009928292166
-1246155.8642365215,-790293.1404318197,-0.249896910280488
-1242845.5372496904,-790293.1404318197,0.0
-1239535.2102628588,-790293.1404318197,0.0
-1236224.8832760276,-790293.1404318197,0.0
-1232914.556289196,-790293.1404318197,0.0
-1229604.2293023646,-790293.1404318197,0.0
-1226293.9023155333,-790293.1404318197,0.0
-1222983.5753287019,-790293.1404318197,0.0
-1219673.2483418705,-790293.1404318197,0.0
-1216362.921355039,-790293.1404318197,-0.20585081347543122
-1213052.5943682077,-790293.1404318197,0.0
-1209742.2673813766,-790293.1404318197,-0.001300368848643374
-1206431.940394545,-790293.1404318197,0.02327554468916182
-1203121.6134077138,-790293.1404318197,0.0
-1199811.2864208822,-790293.1404318197,0.0
-1196500.959434051,-790293.1404318197,0.0
-1193190.6324472197,-790293.1404318197,0.0
-1189880.3054603883,-790293.1404318197,0.0
-1186569.978473557,-790293.1404318197,0.0
-1183259.6514867255,-790293.1404318197,0.0
-1179949.324499894,-790293.1404318197,0.0
-1176638.9975130628,-790293.1404318197,0.0
-1173328.6705262312,-790293.1404318197,0.0
-1170018.3435394,-790293.1404318197,0.0
-1166708.0165525684,-790293.1404318197,0.0
-1163397.6895657373,-790293.1404318197,0.0
-1160087.362578906,-790293.1404318197,0.0
-1156777.0355920745,-790293.1404318197,0.0
-1153466.7086052431,-790293.1404318197,0.0
-1150156.3816184117,-790293.1404318197,0.0
-1146846.0546315804,-790293.1404318197,0.0
-1143535.727644749,-790293.1404318197,0.0
-1140225.4006579176,-790293.1404318197,0.0
-1136915.0736710862,-790293.1404318197,0.0
-1133604.7466842548,-790293.1404318197,0.0
-1130294.4196974235,-790293.1404318197,0.0
-1126984.0927105923,-790293.1404318197,0.0
-1123673.7657237607,-790293.1404318197,0.0
-1120363.4387369296,-790293.1404318197,0.0
-1117053.111750098,-790293.1404318197,0.0
-1113742.7847632668,-790293.1404318197,0.0
-1110432.4577764352,-790293.1404318197,0.0
-1107122.130789604,-790293.1404318197,0.0
-1103811.8038027724,-790293.1404318197,0.0
-1100501.4768159413,-790293.1404318197,0.0
-1097191.1498291097,-790293.1404318197,0.0
-1093880.8228422785,-790293.1404318197,0.0
-1090570.495855447,-790293.1404318197,0.0
-1087260.1688686158,-790293.1404318197,0.0
-1083949.8418817841,-790293.1404318197,0.0
-1080639.514894953,-790293.1404318197,0.0
-1077329.1879081216,-790293.1404318197,0.0
-1074018.8609212902,-790293.1404318197,0.0
-1070708.5339344589,-790293.1404318197,0.0
-1067398.2069476275,-790293.1404318197,0.0
-1064087.879960796,-790293.1404318197,0.0
-1060777.5529739647,-790293.1404318197,0.0
-1057467.2259871333,-790293.1404318197,0.0
-1054156.899000302,-790293.1404318197,0.0
-1050846.5720134706,-790293.1404318197,0.0
-1047536.2450266392,-790293.1404318197,0.0
-1044225.9180398078,-790293.1404318197,0.0
-1040915.5910529764,-790293.1404318197,0.0
-1037605.264066145,-790293.1404318197,0.0
-1034294.9370793137,-790293.1404318197,0.0
-1030984.6100924823,-790293.1404318197,0.0
-1027674.283105651,-790293.1404318197,0.0
-1024363.9561188195,-790293.1404318197,0.0
-1021053.6291319883,-790293.1404318197,0.0
-1017743.3021451568,-790293.1404318197,0.0
-1014432.9751583255,-790293.1404318197,0.0
-1011122.6481714941,-790293.1404318197,0.0
-1007812.3211846628,-790293.1404318197,0.0
-1004501.9941978314,-790293.1404318197,0.0
-1001191.667211,-790293.1404318197,0.0
-1845325.048853,-786659.8709759334,0.0
-1842014.7218661685,-786659.8709759334,0.0
-1838704.3948793372,-786659.8709759334,0.0
-1835394.0678925058,-786659.8709759334,0.0
-1832083.7409056744,-786659.8709759334,0.0
-1828773.413918843,-786659.8709759334,0.0
-1825463.0869320116,-786659.8709759334,0.0
-1822152.7599451803,-786659.8709759334,0.0
-1818842.432958349,-786659.8709759334,0.0
-1815532.1059715175,-786659.8709759334,0.0
-1812221.7789846861,-786659.8709759334,0.0
-1808911.4519978547,-786659.8709759334,0.0
-1805601.1250110234,-786659.8709759334,0.0
-1802290.798024192,-786659.8709759334,0.0
-1798980.4710373606,-786659.8709759334,0.0
-1795670.1440505292,-786659.8709759334,0.0
-1792359.817063698,-786659.8709759334,0.0
-1789049.4900768667,-786659.8709759334,0.0
-1785739.1630900353,-786659.8709759334,0.0
-1782428.836103204,-786659.8709759334,0.0
-1779118.5091163726,-786659.8709759334,0.0
-1775808.1821295412,-786659.8709759334,0.0
-1772497.8551427098,-786659.8709759334,0.0
-1769187.5281558784,-786659.8709759334,0.0
-1765877.201169047,-786659.8709759334,0.0
-1762566.8741822157,-786659.8709759334,0.0
-1759256.5471953843,-786659.8709759334,0.0
-1755946.220208553,-786659.8709759334,0.0
-1752635.8932217215,-786659.8709759334,0.0
-1749325.5662348901,-786659.8709759334,0.0
-1746015.2392480588,-786659.8709759334,0.0
-1742704.9122612274,-786659.8709759334,0.0
-1739394.585274396,-786659.8709759334,0.0
-1736084.2582875646,-786659.8709759334,0.0
-1732773.9313007332,-786659.8709759334,0.0
-1729463.6043139019,-786659.8709759334,0.0
-1726153.2773270705,-786659.8709759334,0.0
-1722842.950340239,-786659.8709759334,0.0
-1719532.6233534077,-786659.8709759334,0.0
-1716222.2963665763,-786659.8709759334,0.0
-1712911.969379745,-786659.8709759334,0.0
-1709601.6423929136,-786659.8709759334,0.0
-1706291.3154060822,-786659.8709759334,0.0
-1702980.988419251,-786659.8709759334,0.0
-1699670.6614324194,-786659.8709759334,0.0
-1696360.3344455883,-786659.8709759334,0.0
-1693050.007458757,-786659.8709759334,0.0
-1689739.6804719255,-786659.8709759334,0.0
-1686429.3534850942,-786659.8709759334,0.0
-1683119.0264982628,-786659.8709759334,0.0
-1679808.6995114314,-786659.8709759334,0.0
-1676498.3725246,-786659.8709759334,0.0
-1673188.0455377686,-786659.8709759334,0.0
-1669877.7185509373,-786659.8709759334,0.0
-1666567.3915641059,-786659.8709759334,0.0
-1663257.0645772745,-786659.8709759334,0.0
-1659946.737590443,-786659.8709759334,0.0
-1656636.4106036117,-786659.8709759334,0.0
-1653326.0836167803,-786659.8709759334,0.0
-1650015.756629949,-786659.8709759334,0.0
-1646705.4296431176,-786659.8709759334,0.0
-1643395.1026562862,-786659.8709759334,0.0
-1640084.7756694548,-786659.8709759334,0.0
-1636774.4486826234,-786659.8709759334,0.0
-1633464.121695792,-786659.8709759334,0.0
-1630153.7947089607,-786659.8709759334,0.0
-1626843.4677221293,-786659.8709759334,0.0
-1623533.140735298,-786659.8709759334,0.0
-1620222.8137484665,-786659.8709759334,0.0
-1616912.4867616352,-786659.8709759334,0.0
-1613602.1597748038,-786659.8709759334,0.0
-1610291.8327879724,-786659.8709759334,0.0
-1606981.505801141,-786659.8709759334,0.0
-1603671.1788143096,-786659.8709759334,0.0
-1600360.8518274785,-786659.8709759334,0.0
-1597050.524840647,-786659.8709759334,0.0
-1593740.1978538157,-786659.8709759334,0.0
-1590429.8708669841,-786659.8709759334,0.0
-1587119.543880153,-786659.8709759334,0.0
-1583809.2168933216,-786659.8709759334,0.0
-1580498.8899064902,-786659.8709759334,0.0
-1577188.5629196586,-786659.8709759334,0.0
-1573878.2359328275,-786659.8709759334,0.0
-1570567.908945996,-786659.8709759334,0.0
-1567257.5819591647,-786659.8709759334,0.0
-1563947.2549723333,-786659.8709759334,0.0
-1560636.927985502,-786659.8709759334,0.0
-1557326.6009986706,-786659.8709759334,0.0
-1554016.2740118392,-786659.8709759334,0.0
-1550705.9470250078,-786659.8709759334,0.0
-1547395.6200381764,-786659.8709759334,0.0
-1544085.293051345,-786659.8709759334,0.0
-1540774.9660645137,-786659.8709759334,0.0
-1537464.6390776823,-786659.8709759334,0.0
-1534154.312090851,-786659.8709759334,0.0
-1530843.9851040195,-786659.8709759334,0.0
-1527533.6581171881,-786659.8709759334,0.0
-1524223.3311303568,-786659.8709759334,0.0
-1520913.0041435254,-786659.8709759334,0.0
-1517602.677156694,-786659.8709759334,0.0
-1514292.3501698626,-786659.8709759334,0.0
-1510982.0231830315,-786659.8709759334,0.0
-1507671.6961961999,-786659.8709759334,0.0
-1504361.3692093687,-786659.8709759334,0.0
-1501051.042222537,-786659.8709759334,0.0
-1497740.715235706,-786659.8709759334,0.0
-1494430.3882488746,-786659.8709759334,0.0
-1491120.0612620432,-786659.8709759334,0.0
-1487809.7342752116,-786659.8709759334,0.0
-1484499.4072883804,-786659.8709759334,0.0
-1481189.0803015488,-786659.8709759334,0.0
-1477878.7533147177,-786659.8709759334,0.0
-1474568.4263278863,-786659.8709759334,0.0
-1471258.099341055,-786659.8709759334,0.0
-1467947.7723542235,-786659.8709759334,0.0
-1464637.4453673922,-786659.8709759334,0.0
-1461327.1183805608,-786659.8709759334,0.0
-1458016.7913937294,-786659.8709759334,0.0
-1454706.464406898,-786659.8709759334,0.0
-1451396.1374200666,-786659.8709759334,0.0
-1448085.8104332353,-786659.8709759334,0.0
-1444775.4834464039,-786659.8709759334,0.0
-1441465.1564595725,-786659.8709759334,0.0
-1438154.829472741,-786659.8709759334,0.0
-1434844.5024859097,-786659.8709759334,0.0
-1431534.1754990784,-786659.8709759334,0.0
-1428223.848512247,-786659.8709759334,0.0
-1424913.5215254156,-786659.8709759334,0.0
-1421603.1945385842,-786659.8709759334,0.0
-1418292.8675517528,-786659.8709759334,0.0
-1414982.5405649215,-786659.8709759334,0.0
-1411672.21357809,-786659.8709759334,0.0
-1408361.886591259,-786659.8709759334,0.0
-1405051.5596044273,-786659.8709759334,0.0
-1401741.2326175962,-786659.8709759334,0.0
-1398430.9056307646,-786659.8709759334,0.0
-1395120.5786439334,-786659.8709759334,0.0
-1391810.2516571018,-786659.8709759334,0.0
-1388499.9246702706,-786659.8709759334,0.0
-1385189.597683439,-786659.8709759334,0.0
-1381879.270696608,-786659.8709759334,0.0
-1378568.9437097765,-786659.8709759334,0.0
-1375258.6167229451,-786659.8709759334,0.0
-1371948.2897361137,-786659.8709759334,0.0
-1368637.9627492824,-786659.8709759334,0.0
-1365327.635762451,-786659.8709759334,0.0
-1362017.3087756196,-786659.8709759334,0.0
-1358706.9817887882,-786659.8709759334,0.0
-1355396.6548019568,-786659.8709759334,0.0
-1352086.3278151255,-786659.8709759334,0.0
-1348776.000828294,-786659.8709759334,0.0
-1345465.6738414627,-786659.8709759334,0.0
-1342155.3468546313,-786659.8709759334,0.0
-1338845.0198678,-786659.8709759334,0.0
-1335534.6928809686,-786659.8709759334,0.0
-1332224.3658941372,-786659.8709759334,0.0
-1328914.0389073058,-786659.8709759334,0.0
-1325603.7119204744,-786659.8709759334,0.0
-1322293.384933643,-786659.8709759334,0.0
-1318983.057946812,-786659.8709759334,0.0
-1315672.7309599803,-786659.8709759334,0.0
-1312362.4039731491,-786659.8709759334,0.0
-1309052.0769863175,-786659.8709759334,0.0
-1305741.7499994864,-786659.8709759334,0.0
-1302431.4230126548,-786659.8709759334,0.0
-1299121.0960258236,-786659.8709759334,0.0
-1295810.769038992,-786659.8709759334,0.0
-1292500.4420521609,-786659.8709759334,0.0
-1289190.1150653292,-786659.8709759334,0.0
-1285879.788078498,-786659.8709759334,0.0
-1282569.4610916665,-786659.8709759334,0.0
-1279259.1341048353,-786659.8709759334,0.0
-1275948.807118004,-786659.8709759334,0.0
-1272638.4801311726,-786659.8709759334,0.0
-1269328.1531443412,-786659.8709759334,0.0
-1266017.8261575098,-786659.8709759334,-0.34666722081457557
-1262707.4991706784,-786659.8709759334,0.0
-1259397.172183847,-786659.8709759334,0.0
-1256086.8451970157,-786659.8709759334,-3.2385141601710727
-1252776.5182101843,-786659.8709759334,-1.0013687077138116
-1249466.191223353,-786659.8709759334,0.3010588011296234
-1246155.8642365215,-786659.8709759334,0.608757380965115
-1242845.5372496904,-786659.8709759334,0.504605334559191
-1239535.2102628588,-786659.8709759334,0.0
-1236224.8832760276,-786659.8709759334,0.0
-1232914.556289196,-786659.8709759334,0.0
-1229604.2293023646,-786659.8709759334,0.0
-1226293.9023155333,-786659.8709759334,0.0
-1222983.5753287019,-786659.8709759334,0.0
-1219673.2483418705,-786659.8709759334,0.0
-1216362.921355039,-786659.8709759334,0.23179940710636848
-1213052.5943682077,-786659.8709759334,0.0
-1209742.2673813766,-786659.8709759334,0.0
-1206431.940394545,-786659.8709759334,0.0
-1203121.6134077138,-786659.8709759334,0.0
-1199811.2864208822,-786659.8709759334,0.0
-1196500.959434051,-786659.8709759334,0.0
-1193190.6324472197,-786659.8709759334,0.0
-1189880.3054603883,-786659.8709759334,0.0
-1186569.978473557,-786659.8709759334,0.0
-1183259.6514867255,-786659.8709759334,0.0
-1179949.324499894,-786659.8709759334,0.0
-1176638.9975130628,-786659.8709759334,0.0
-1173328.6705262312,-786659.8709759334,0.0
-1170018.3435394,-786659.8709759334,0.0
-1166708.0165525684,-786659.8709759334,0.0
-1163397.6895657373,-786659.8709759334,0.0
-1160087.362578906,-786659.8709759334,0.0
-1156777.0355920745,-786659.8709759334,0.0
-1153466.7086052431,-786659.8709759334,0.0
-1150156.3816184117,-786659.8709759334,0.0
-1146846.0546315804,-786659.8709759334,0.0
-1143535.727644749,-786659.8709759334,0.0
-1140225.4006579176,-786659.8709759334,0.0
-1136915.0736710862,-786659.8709759334,0.0
-1133604.7466842548,-786659.8709759334,0.0
-1130294.4196974235,-786659.8709759334,0.0
-1126984.0927105923,-786659.8709759334,0.0
-1123673.7657237607,-786659.8709759334,0.0
-1120363.4387369296,-786659.8709759334,0.0
-1117053.111750098,-786659.8709759334,0.0
-1113742.7847632668,-786659.8709759334,0.0
-1110432.4577764352,-786659.8709759334,0.0
-1107122.130789604,-786659.8709759334,0.0
-1103811.8038027724,-786659.8709759334,0.0
-1100501.4768159413,-786659.8709759334,0.0
-1097191.1498291097,-786659.8709759334,0.0
-1093880.8228422785,-786659.8709759334,0.0
-1090570.495855447,-786659.8709759334,0.0
-1087260.1688686158,-786659.8709759334,0.0
-1083949.8418817841,-786659.8709759334,0.0
-1080639.514894953,-786659.8709759334,0.0
-1077329.1879081216,-786659.8709759334,0.0
-1074018.8609212902,-786659.8709759334,0.0
-1070708.5339344589,-786659.8709759334,0.0
-1067398.2069476275,-786659.8709759334,0.0
-1064087.879960796,-786659.8709759334,0.0
-1060777.5529739647,-786659.8709759334,0.0
-1057467.2259871333,-786659.8709759334,0.0
-1054156.899000302,-786659.8709759334,0.0
-1050846.5720134706,-786659.8709759334,0.0
-1047536.2450266392,-786659.8709759334,0.0
-1044225.9180398078,-786659.8709759334,0.0
-1040915.5910529764,-786659.8709759334,0.0
-1037605.264066145,-786659.8709759334,0.0
-1034294.9370793137,-786659.8709759334,0.0
-1030984.6100924823,-786659.8709759334,0.0
-1027674.283105651,-786659.8709759334,0.0
-1024363.9561188195,-786659.8709759334,0.0
-1021053.6291319883,-786659.8709759334,0.0
-1017743.3021451568,-786659.8709759334,0.0
-1014432.9751583255,-786659.8709759334,0.0
-1011122.6481714941,-786659.8709759334,0.0
-1007812.3211846628,-786659.8709759334,0.0
-1004501.9941978314,-786659.8709759334,0.0
-1001191.667211,-786659.8709759334,0.0
-1845325.048853,-783026.601520047,0.0
-1842014.7218661685,-783026.601520047,0.0
-1838704.3948793372,-783026.601520047,0.0
-1835394.0678925058,-783026.601520047,0.0
-1832083.7409056744,-783026.601520047,0.0
-1828773.413918843,-783026.601520047,0.0
-1825463.0869320116,-783026.601520047,0.0
-1822152.7599451803,-783026.601520047,0.0
-1818842.432958349,-783026.601520047,0.0
-1815532.1059715175,-783026.601520047,0.0
-1812221.7789846861,-783026.601520047,0.0
-1808911.4519978547,-783026.601520047,0.0
-1805601.1250110234,-783026.601520047,0.0
-1802290.798024192,-783026.601520047,0.0
-1798980.4710373606,-783026.601520047,0.0
-1795670.1440505292,-783026.601520047,0.0
-1792359.817063698,-783026.601520047,0.0
-1789049.4900768667,-783026.601520047,0.0
-1785739.1630900353,-783026.601520047,0.0
-1782428.836103204,-783026.601520047,0.0
-1779118.5091163726,-783026.601520047,0.0
-1775808.1821295412,-783026.601520047,0.0
-1772497.8551427098,-783026.601520047,0.0
-1769187.5281558784,-783026.601520047,0.0
-1765877.201169047,-783026.601520047,0.0
-1762566.8741822157,-783026.601520047,0.0
-1759256.5471953843,-783026.601520047,0.0
-1755946.220208553,-783026.601520047,0.0
-1752635.8932217215,-783026.601520047,0.0
-1749325.5662348901,-783026.601520047,0.0
-1746015.2392480588,-783026.601520047,0.0
-1742704.9122612274,-783026.601520047,0.0
-1739394.585274396,-783026.601520047,0.0
-1736084.2582875646,-783026.601520047,0.0
-1732773.9313007332,-783026.601520047,0.0
-1729463.6043139019,-783026.601520047,0.0
-1726153.2773270705,-783026.601520047,0.0
-1722842.950340239,-783026.601520047,0.0
-1719532.6233534077,-783026.601520047,0.0
-1716222.2963665763,-783026.601520047,0.0
-1712911.969379745,-783026.601520047,0.0
-1709601.6423929136,-783026.601520047,0.0
-1706291.3154060822,-783026.601520047,0.0
-1702980.988419251,-783026.601520047,0.0
-1699670.6614324194,-783026.601520047,0.0
-1696360.3344455883,-783026.601520047,0.0
-1693050.007458757,-783026.601520047,0.0
-1689739.6804719255,-783026.601520047,0.0
-1686429.3534850942,-783026.601520047,0.0
-1683119.0264982628,-783026.601520047,0.0
-1679808.6995114314,-783026.601520047,0.0
-1676498.3725246,-783026.601520047,0.0
-1673188.0455377686,-783026.601520047,0.0
-1669877.7185509373,-783026.601520047,0.0
-1666567.3915641059,-783026.601520047,0.0
-1663257.0645772745,-783026.601520047,0.0
-1659946.737590443,-783026.601520047,0.0
-1656636.4106036117,-783026.601520047,0.0
-1653326.0836167803,-783026.601520047,0.0
-1650015.756629949,-783026.601520047,0.0
-1646705.4296431176,-783026.601520047,0.0
-1643395.1026562862,-783026.601520047,0.0
-1640084.7756694548,-783026.601520047,0.0
-1636774.4486826234,-783026.601520047,0.0
-1633464.121695792,-783026.601520047,0.0
-1630153.7947089607,-783026.601520047,0.0
-1626843.4677221293,-783026.601520047,0.0
-1623533.140735298,-783026.601520047,0.0
-1620222.8137484665,-783026.601520047,0.0
-1616912.4867616352,-783026.601520047,0.0
-1613602.1597748038,-783026.601520047,0.0
-1610291.8327879724,-783026.601520047,0.0
-1606981.505801141,-783026.601520047,0.0
-1603671.1788143096,-783026.601520047,0.0
-1600360.8518274785,-783026.601520047,0.0
-1597050.524840647,-783026.601520047,0.0
-1593740.1978538157,-783026.601520047,0.0
-1590429.8708669841,-783026.601520047,0.0
-1587119.543880153,-783026.601520047,0.0
-1583809.2168933216,-783026.601520047,0.0
-1580498.8899064902,-783026.601520047,0.0
-1577188.5629196586,-783026.601520047,0.0
-1573878.2359328275,-783026.601520047,0.0
-1570567.908945996,-783026.601520047,0.0
-1567257.5819591647,-783026.601520047,0.0
-1563947.2549723333,-783026.601520047,0.0
-1560636.927985502,-783026.601520047,0.0
-1557326.6009986706,-783026.601520047,0.0
-1554016.2740118392,-783026.601520047,0.0
-1550705.9470250078,-783026.601520047,0.0
-1547395.6200381764,-783026.601520047,0.0
-1544085.293051345,-783026.601520047,0.0
-1540774.9660645137,-783026.601520047,0.0
-1537464.6390776823,-783026.601520047,0.0
-1534154.312090851,-783026.601520047,0.0
-1530843.9851040195,-783026.601520047,0.0
-1527533.6581171881,-783026.601520047,0.0
-1524223.3311303568,-783026.601520047,0.0
-1520913.0041435254,-783026.601520047,0.0
-1517602.677156694,-783026.601520047,0.0
-1514292.3501698626,-783026.601520047,0.0
-1510982.0231830315,-783026.601520047,0.0
-1507671.6961961999,-783026.601520047,0.0
-1504361.3692093687,-783026.601520047,0.0
-1501051.042222537,-783026.601520047,0.0
-1497740.715235706,-783026.601520047,0.0
-1494430.3882488746,-783026.601520047,0.0
-1491120.0612620432,-783026.601520047,0.0
-1487809.7342752116,-783026.601520047,0.0
-1484499.4072883804,-783026.601520047,0.0
-1481189.0803015488,-783026.601520047,0.0
-1477878.7533147177,-783026.601520047,0.0
-1474568.4263278863,-783026.601520047,0.0
-1471258.099341055,-783026.601520047,0.0
-1467947.7723542235,-783026.601520047,0.0
-1464637.4453673922,-783026.601520047,0.0
-1461327.1183805608,-783026.601520047,0.0
-1458016.7913937294,-783026.601520047,0.0
-1454706.464406898,-783026.601520047,0.0
-1451396.1374200666,-783026.601520047,0.0
-1448085.8104332353,-783026.601520047,0.0
-1444775.4834464039,-783026.601520047,0.0
-1441465.1564595725,-783026.601520047,0.0
-1438154.829472741,-783026.601520047,0.0
-1434844.5024859097,-783026.601520047,0.0
-1431534.1754990784,-783026.601520047,0.0
-1428223.848512247,-783026.601520047,0.0
-1424913.5215254156,-783026.601520047,0.0
-1421603.1945385842,-783026.601520047,0.0
-1418292.8675517528,-783026.601520047,0.0
-1414982.5405649215,-783026.601520047,0.0
-1411672.21357809,-783026.601520047,0.0
-1408361.886591259,-783026.601520047,0.0
-1405051.5596044273,-783026.601520047,0.0
-1401741.2326175962,-783026.601520047,0.0
-1398430.9056307646,-783026.601520047,0.0
-1395120.5786439334,-783026.601520047,0.0
-1391810.2516571018,-783026.601520047,0.0
-1388499.9246702706,-783026.601520047,0.0
-1385189.597683439,-783026.601520047,0.0
-1381879.270696608,-783026.601520047,0.0
-1378568.9437097765,-783026.601520047,0.0
-1375258.6167229451,-783026.601520047,0.0
-1371948.2897361137,-783026.601520047,0.0
-1368637.9627492824,-783026.601520047,0.0
-1365327.635762451,-783026.601520047,0.0
-1362017.3087756196,-783026.601520047,0.0
-1358706.9817887882,-783026.601520047,0.0
-1355396.6548019568,-783026.601520047,0.0
-1352086.3278151255,-783026.601520047,0.0
-1348776.000828294,-783026.601520047,0.0
-1345465.6738414627,-783026.601520047,0.0
